96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	43.99022045
94.98412665	66.00980469	39.36209831
90.76928542	66.00980469	35.26948029
87.2678691	64.61123909	31.98011844
83.5334912	59.76151371	29.65466401
80.60544595	55.64794758	28.29311699
78.69193762	52.37702024	27.75777632
77.6287085	49.95022175	27.75777632
77.12613395	48.27477372	27.75777632
76.87142878	47.20018524	27.75777632
76.75192801	46.56247367	27.75777632
76.70003007	46.2157069	27.75777632
76.67933125	46.05112044	27.75777632
76.67199868	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	43.99022045
94.98412665	66.00980469	39.36209831
90.76928542	66.00980469	35.26948029
87.2678691	64.61123909	31.98011844
83.5334912	59.76151371	29.65466401
80.60544595	55.64794758	28.29311699
78.69193762	52.37702024	27.75777632
77.6287085	49.95022175	27.75777632
77.12613395	48.27477372	27.75777632
76.87142878	47.20018524	27.75777632
76.75192801	46.56247367	27.75777632
76.70003007	46.2157069	27.75777632
76.67933125	46.05112044	27.75777632
76.67199868	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	43.99022045
94.98412665	66.00980469	39.36209831
90.76928542	66.00980469	35.26948029
87.2678691	64.61123909	31.98011844
83.5334912	59.76151371	29.65466401
80.60544595	55.64794758	28.29311699
78.69193762	52.37702024	27.75777632
77.6287085	49.95022175	27.75777632
77.12613395	48.27477372	27.75777632
76.87142878	47.20018524	27.75777632
76.75192801	46.56247367	27.75777632
76.70003007	46.2157069	27.75777632
76.67933125	46.05112044	27.75777632
76.67199868	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	43.99022045
94.98412665	66.00980469	39.36209831
90.76928542	66.00980469	35.26948029
87.2678691	64.61123909	31.98011844
83.5334912	59.76151371	29.65466401
80.60544595	55.64794758	28.29311699
78.69193762	52.37702024	27.75777632
77.6287085	49.95022175	27.75777632
77.12613395	48.27477372	27.75777632
76.87142878	47.20018524	27.75777632
76.75192801	46.56247367	27.75777632
76.70003007	46.2157069	27.75777632
76.67933125	46.05112044	27.75777632
76.67199868	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	43.99022045
94.98412665	66.00980469	39.36209831
90.76928542	66.00980469	35.26948029
87.2678691	64.61123909	31.98011844
83.5334912	59.76151371	29.65466401
80.60544595	55.64794758	28.29311699
78.69193762	52.37702024	27.75777632
77.6287085	49.95022175	27.75777632
77.12613395	48.27477372	27.75777632
76.87142878	47.20018524	27.75777632
76.75192801	46.56247367	27.75777632
76.70003007	46.2157069	27.75777632
76.67933125	46.05112044	27.75777632
76.67199868	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	43.99022045
94.98412665	66.00980469	39.36209831
90.76928542	66.00980469	35.26948029
87.2678691	64.61123909	31.98011844
83.5334912	59.76151371	29.65466401
80.60544595	55.64794758	28.29311699
78.69193762	52.37702024	27.75777632
77.6287085	49.95022175	27.75777632
77.12613395	48.27477372	27.75777632
76.87142878	47.20018524	27.75777632
76.75192801	46.56247367	27.75777632
76.70003007	46.2157069	27.75777632
76.67933125	46.05112044	27.75777632
76.67199868	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	43.99022045
94.98412665	66.00980469	39.36209831
90.76928542	66.00980469	35.26948029
87.2678691	64.61123909	31.98011844
83.5334912	59.76151371	29.65466401
80.60544595	55.64794758	28.29311699
78.69193762	52.37702024	27.75777632
77.6287085	49.95022175	27.75777632
77.12613395	48.27477372	27.75777632
76.87142878	47.20018524	27.75777632
76.75192801	46.56247367	27.75777632
76.70003007	46.2157069	27.75777632
76.67933125	46.05112044	27.75777632
76.67199868	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	43.99022045
94.98412665	66.00980469	39.36209831
90.76928542	66.00980469	35.26948029
87.2678691	64.61123909	31.98011844
83.5334912	59.76151371	29.65466401
80.60544595	55.64794758	28.29311699
78.69193762	52.37702024	27.75777632
77.6287085	49.95022175	27.75777632
77.12613395	48.27477372	27.75777632
76.87142878	47.20018524	27.75777632
76.75192801	46.56247367	27.75777632
76.70003007	46.2157069	27.75777632
76.67933125	46.05112044	27.75777632
76.67199868	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	43.99022045
94.98412665	66.00980469	39.36209831
90.76928542	66.00980469	35.26948029
87.2678691	64.61123909	31.98011844
83.5334912	59.76151371	29.65466401
80.60544595	55.64794758	28.29311699
78.69193762	52.37702024	27.75777632
77.6287085	49.95022175	27.75777632
77.12613395	48.27477372	27.75777632
76.87142878	47.20018524	27.75777632
76.75192801	46.56247367	27.75777632
76.70003007	46.2157069	27.75777632
76.67933125	46.05112044	27.75777632
76.67199868	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	25.88238863
76.67000559	46.00344371	24.52084161
76.67000559	46.00344371	23.98550094
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	43.99022045
94.98412665	66.00980469	39.36209831
90.76928542	66.00980469	35.26948029
87.2678691	64.61123909	31.98011844
83.5334912	59.76151371	29.65466401
80.60544595	55.64794758	28.29311699
78.69193762	52.37702024	27.75777632
77.6287085	49.95022175	27.75777632
77.12613395	48.27477372	27.75777632
76.87142878	47.20018524	27.75777632
76.75192801	46.56247367	27.75777632
76.70003007	46.2157069	27.75777632
76.67933125	46.05112044	27.75777632
76.67199868	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	27.75777632
76.67000559	46.00344371	26.86908277
76.67000559	46.00344371	23.57972092
76.67000559	46.00344371	21.25426649
76.67000559	46.00344371	19.89271947
76.67000559	46.00344371	19.3573788
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	47.76249583
96.67472511	66.00980469	43.99022045
94.98412665	66.00980469	39.36209831
90.76928542	66.00980469	35.26948029
87.2678691	64.61123909	31.98011844
83.5334912	59.76151371	29.65466401
80.60544595	55.64794758	28.29311699
78.69193762	52.37702024	27.75777632
77.6287085	49.95022175	27.75777632
77.12613395	48.27477372	27.75777632
76.87142878	47.20018524	27.75777632
76.75192801	46.56247367	27.75777632
76.70003007	46.2157069	27.75777632
76.67933125	46.05112044	27.75777632
